file name,NNI
40.124.123.194_7120_2023-05-12-15-09-17,0.6484765948303117
40.124.123.194_7120_2023-05-14-13-09-17,0.9487129055115601
40.124.123.194_7120_2023-05-20-04-24-37,0.9660682887126426
40.124.123.194_7120_2023-06-03-18-49-50,1.2416815494922135
40.124.123.194_7120_2023-05-23-17-19-47,1.1124065994035717
40.124.123.194_7120_2023-06-02-02-49-48,1.1502045077045275
40.124.123.194_7120_2023-06-12-05-40-06,1.3087385995466148
40.124.123.194_7120_2023-06-13-00-39-57,1.2558890099762443
40.124.123.194_7120_2023-05-26-11-03-16,1.1211961669977424
40.124.123.194_7120_2023-06-07-06-38-02,1.2240848874047021
40.124.123.194_7120_2023-05-20-18-29-46,0.9240588056361105
40.124.123.194_7120_2023-06-01-20-49-48,1.209677144579113
40.124.123.194_7120_2023-05-26-05-59-46,1.1314325312770177
40.124.123.194_7120_2023-06-05-13-49-52,1.211941976969577
40.124.123.194_7120_2023-05-28-01-59-51,1.2153206807529549
40.124.123.194_7120_2023-06-05-07-49-52,1.2423776469462433
40.124.123.194_7120_2023-06-06-09-49-51,1.2253467375656957
40.124.123.194_7120_2023-05-23-22-19-47,0.9355464701216026
40.124.123.194_7120_2023-05-12-20-09-17,0.687353758078099
40.124.123.194_7120_2023-05-19-16-37-33,0.9066233932775702
40.124.123.194_7120_2023-06-13-14-39-57,1.2854499439339646
40.124.123.194_7120_2023-05-15-01-09-16,0.874274909086644
40.124.123.194_7120_2023-05-28-20-59-50,1.1487506600057305
40.124.123.194_7120_2023-05-30-06-59-51,1.1027924231256745
40.124.123.194_7120_2023-05-20-20-29-46,1.0180507182673593
40.124.123.194_7120_2023-06-03-01-49-50,1.3074928500687637
40.124.123.194_7120_2023-06-11-01-19-48,1.3047517917714337
40.124.123.194_7120_2023-06-10-04-19-54,1.230624655518091
40.124.123.194_7120_2023-06-11-04-37-33,1.3028298679893129
40.124.123.194_7120_2023-06-08-05-40-50,1.2284255556543524
40.124.123.194_7120_2023-06-08-23-39-51,1.2725979030517496
40.124.123.194_7120_2023-06-04-01-49-50,1.178137925885521
40.124.123.194_7120_2023-05-22-04-29-47,0.9942226886011704
40.124.123.194_7120_2023-06-07-14-38-07,1.274912790757455
40.124.123.194_7120_2023-05-22-10-29-47,0.9900284189131678
40.124.123.194_7120_2023-05-12-18-09-17,0.6903182544900432
40.124.123.194_7120_2023-06-04-15-49-50,1.2529107047102734
40.124.123.194_7120_2023-06-11-10-37-33,1.2680896201770544
40.124.123.194_7120_2023-06-08-11-40-50,1.253416333666798
40.124.123.194_7120_2023-06-10-10-19-54,1.2624671540883785
40.124.123.194_7120_2023-05-23-03-16-15,0.8977967147365348
40.124.123.194_7120_2023-05-27-06-09-46,1.1273295623889392
40.124.123.194_7120_2023-06-12-08-40-06,1.3012175501789291
40.124.123.194_7120_2023-06-03-15-49-50,1.2433742656548845
40.124.123.194_7120_2023-05-20-09-24-37,0.9575190114914559
40.124.123.194_7120_2023-05-27-22-59-51,1.0212915420911672
40.124.123.194_7120_2023-05-30-12-59-51,1.1531234097870982
40.124.123.194_7120_2023-05-26-21-09-46,1.1585098662378708
40.124.123.194_7120_2023-05-24-13-19-15,1.0322026709094667
40.124.123.194_7120_2023-06-07-05-28-18,1.230189046270262
40.124.123.194_7120_2023-05-21-13-29-46,1.0745615478867474
40.124.123.194_7120_2023-06-04-18-49-52,1.2491677686554674
40.124.123.194_7120_2023-05-31-20-40-07,1.2369589838028952
40.124.123.194_7120_2023-06-06-10-49-51,1.2054577391697454
40.124.123.194_7120_2023-05-25-02-58-55,1.081957596869241
40.124.123.194_7120_2023-05-27-17-59-51,1.0274120486846727
40.124.123.194_7120_2023-06-06-04-49-51,1.2420388900737718
40.124.123.194_7120_2023-06-03-20-49-50,1.2605636104317435
40.124.123.194_7120_2023-05-27-12-52-43,1.1680558127640281
40.124.123.194_7120_2023-05-21-07-29-46,1.0112313661699492
40.124.123.194_7120_2023-06-09-04-39-51,1.2420470202812666
40.124.123.194_7120_2023-06-13-13-39-57,1.3266333902080982
40.124.123.194_7120_2023-05-19-11-37-33,1.0007214078462152
40.124.123.194_7120_2023-05-13-21-09-17,0.8833897711205827
40.124.123.194_7120_2023-05-15-06-09-16,0.9118339305620565
40.124.123.194_7120_2023-05-30-20-59-52,1.2183881983053229
40.124.123.194_7120_2023-05-28-06-59-51,1.0858986297995572
40.124.123.194_7120_2023-06-05-00-49-52,1.2690742460269766
40.124.123.194_7120_2023-05-25-08-58-55,0.964811358015814
40.124.123.194_7120_2023-05-26-02-59-46,1.0585294081548835
40.124.123.194_7120_2023-06-11-20-40-06,1.325604564107378
40.124.123.194_7120_2023-06-05-19-49-51,1.2608661286452343
40.124.123.194_7120_2023-05-28-12-59-51,1.217950628872404
40.124.123.194_7120_2023-06-13-07-39-57,1.2925569276607853
40.124.123.194_7120_2023-05-19-05-37-33,0.9676964665784592
40.124.123.194_7120_2023-05-26-16-03-16,1.1328252489802821
40.124.123.194_7120_2023-06-07-21-40-50,1.2764249319029162
40.124.123.194_7120_2023-05-14-14-09-16,0.8693298873499176
40.124.123.194_7120_2023-06-06-23-50-05,1.2697277490807937
40.124.123.194_7120_2023-05-20-03-24-37,0.79186518568409
40.124.123.194_7120_2023-06-10-19-19-48,1.2320927933886687
40.124.123.194_7120_2023-06-02-19-49-50,1.2748762497852992
40.124.123.194_7120_2023-06-02-05-49-48,1.2628108255485357
40.124.123.194_7120_2023-05-25-20-59-46,1.0465007983103944
40.124.123.194_7120_2023-05-31-09-31-50,1.2769496159578952
40.124.123.194_7120_2023-05-13-14-09-17,0.7173303349271934
40.124.123.194_7120_2023-06-12-02-40-06,1.2406739484872709
40.124.123.194_7120_2023-05-23-09-16-15,0.9254367072676265
40.124.123.194_7120_2023-06-07-04-50-05,1.2404007560445722
40.124.123.194_7120_2023-06-12-20-39-57,1.2737228970504433
40.124.123.194_7120_2023-06-01-13-47-12,1.2286556878221575
40.124.123.194_7120_2023-05-12-12-09-17,0.6538140061778013
40.124.123.194_7120_2023-05-29-00-59-50,1.12827877904174
40.124.123.194_7120_2023-05-14-21-09-16,0.8053641806891363
40.124.123.194_7120_2023-06-13-20-40-08,1.3163307940044136
40.124.123.194_7120_2023-06-01-07-47-12,1.2360739311406284
40.124.123.194_7120_2023-05-24-04-19-47,0.9694220667105883
40.124.123.194_7120_2023-05-13-00-09-17,0.7788787830976204
40.124.123.194_7120_2023-06-12-16-40-06,1.2702775574367002
40.124.123.194_7120_2023-06-01-04-40-07,1.1140791699842252
40.124.123.194_7120_2023-05-29-21-59-51,1.1676636661316548
40.124.123.194_7120_2023-05-14-00-09-17,0.8117182036590755
40.124.123.194_7120_2023-05-21-21-29-47,0.9638928954418127
40.124.123.194_7120_2023-06-09-03-39-51,1.285398993199515
40.124.123.194_7120_2023-06-12-18-39-57,1.2796329754696312
40.124.123.194_7120_2023-06-11-18-40-07,1.3479279802806465
40.124.123.194_7120_2023-05-25-05-58-55,1.0697463044695001
40.124.123.194_7120_2023-06-10-21-19-48,1.284797629960266
40.124.123.194_7120_2023-06-06-03-49-51,1.2172260308386906
40.124.123.194_7120_2023-06-02-21-49-50,1.2419343219197116
40.124.123.194_7120_2023-05-21-00-29-46,0.9016600281109763
40.124.123.194_7120_2023-05-21-14-29-46,0.9650980717297735
40.124.123.194_7120_2023-05-29-19-59-51,1.2244013766340505
40.124.123.194_7120_2023-05-22-17-29-46,0.9792088517340282
40.124.123.194_7120_2023-05-14-19-09-16,0.8412682424438742
40.124.123.194_7120_2023-05-24-14-19-15,1.0346739165046437
40.124.123.194_7120_2023-06-13-18-40-08,1.313083330711762
40.124.123.194_7120_2023-05-19-08-37-33,0.9481605242781872
40.124.123.194_7120_2023-06-02-08-49-48,0.9633011753078369
40.124.123.194_7120_2023-06-03-12-49-50,1.254743997917189
40.124.123.194_7120_2023-06-07-13-38-07,1.211242467693547
40.124.123.194_7120_2023-05-20-00-39-45,0.8959706026499298
40.124.123.194_7120_2023-06-04-12-49-50,1.2168499505596901
40.124.123.194_7120_2023-06-08-16-40-50,1.299900112912884
40.124.123.194_7120_2023-05-19-23-39-45,1.012681098776232
40.124.123.194_7120_2023-05-23-04-16-15,0.9343686145131175
40.124.123.194_7120_2023-05-27-01-09-46,1.1719644888918914
40.124.123.194_7120_2023-05-13-19-09-17,0.7247154695834921
40.124.123.194_7120_2023-05-23-10-16-15,1.041936928447877
40.124.123.194_7120_2023-06-10-03-19-54,1.2691071936090381
40.124.123.194_7120_2023-06-08-02-40-50,1.233018894599932
40.124.123.194_7120_2023-06-07-19-40-50,1.2170041762286925
40.124.123.194_7120_2023-06-04-06-49-50,1.1529292565129157
40.124.123.194_7120_2023-05-22-03-29-47,1.1111421104622676
40.124.123.194_7120_2023-05-30-01-59-51,1.0858250941108587
40.124.123.194_7120_2023-06-05-21-49-51,1.2589825082670623
40.124.123.194_7120_2023-06-03-06-49-50,1.2645433459752773
40.124.123.194_7120_2023-05-31-10-31-50,1.1444847213262384
40.124.123.194_7120_2023-05-13-12-09-17,0.7233357966389868
40.124.123.194_7120_2023-06-07-02-50-05,1.2553713199999819
40.124.123.194_7120_2023-05-29-12-59-50,1.1957055630096918
40.124.123.194_7120_2023-05-12-14-09-17,0.6778129959116306
40.124.123.194_7120_2023-05-20-05-24-37,1.074799223666879
40.124.123.194_7120_2023-06-02-03-49-48,1.2474376225722914
40.124.123.194_7120_2023-06-12-04-40-06,1.2736900383901142
40.124.123.194_7120_2023-06-03-19-49-50,1.267712179509526
40.124.123.194_7120_2023-06-04-21-49-52,1.2940385257977973
40.124.123.194_7120_2023-06-12-10-40-06,1.307196802927468
40.124.123.194_7120_2023-06-01-02-40-07,1.1367819533806127
40.124.123.194_7120_2023-05-31-01-59-52,1.1762167727650337
40.124.123.194_7120_2023-05-14-06-09-17,0.8987358770764957
40.124.123.194_7120_2023-05-20-11-24-37,1.0160235639145534
40.124.123.194_7120_2023-05-31-19-40-07,1.2472658069545501
40.124.123.194_7120_2023-05-26-18-09-46,1.169036192514528
40.124.123.194_7120_2023-06-11-08-37-33,1.307028148430246
40.124.123.194_7120_2023-05-22-08-29-47,1.0434520892941206
40.124.123.194_7120_2023-05-29-06-59-50,1.1631130849124856
40.124.123.194_7120_2023-05-13-06-09-17,0.7628932938230821
40.124.123.194_7120_2023-05-24-02-19-47,0.9678419077787545
40.124.123.194_7120_2023-06-08-09-40-50,1.2690332417369394
40.124.123.194_7120_2023-06-10-08-19-54,1.2620044454418962
40.124.123.194_7120_2023-05-28-00-59-51,1.1468825400999068
40.124.123.194_7120_2023-05-23-23-19-47,0.9822273147549868
40.124.123.194_7120_2023-06-08-15-40-49,1.3013280511808778
40.124.123.194_7120_2023-06-05-06-49-52,1.2424760450218955
40.124.123.194_7120_2023-06-06-08-49-51,1.1688853187721437
40.124.123.194_7120_2023-05-12-21-09-17,0.5477305598905882
40.124.123.194_7120_2023-05-15-00-09-16,0.8363803347346249
40.124.123.194_7120_2023-05-28-21-59-50,1.183388760686204
40.124.123.194_7120_2023-06-13-15-39-57,1.2909054478904982
40.124.123.194_7120_2023-05-19-03-37-33,1.0128588984045885
40.124.123.194_7120_2023-06-13-01-39-57,1.3124736153892562
40.124.123.194_7120_2023-06-07-07-38-02,1.2847718418785603
40.124.123.194_7120_2023-05-14-12-09-16,0.8583172610212132
40.124.123.194_7120_2023-05-26-10-03-16,1.1291553296525714
40.124.123.194_7120_2023-06-05-12-49-52,1.2287452691662013
40.124.123.194_7120_2023-06-01-21-49-48,1.2131757825337814
40.124.123.194_7120_2023-05-20-19-29-46,1.0318223478342392
40.124.123.194_7120_2023-05-26-04-59-46,1.158919236774142
40.124.123.194_7120_2023-06-04-14-49-50,1.266276973738881
40.124.123.194_7120_2023-06-11-11-37-33,1.2654712166674456
40.124.123.194_7120_2023-05-12-19-09-17,0.6356296603112237
40.124.123.194_7120_2023-05-22-11-29-47,1.055285333373938
40.124.123.194_7120_2023-05-23-02-16-15,0.900252980038894
40.124.123.194_7120_2023-05-28-19-59-50,1.2489191025604063
40.124.123.194_7120_2023-06-08-10-40-50,1.2020321812155692
40.124.123.194_7120_2023-06-10-11-19-54,1.2908469144790307
40.124.123.194_7120_2023-06-03-14-49-50,1.3467781607231346
40.124.123.194_7120_2023-06-12-09-40-06,1.2706767177350946
40.124.123.194_7120_2023-05-20-08-24-37,1.010560580128863
40.124.123.194_7120_2023-05-27-23-59-51,1.1387401870107914
40.124.123.194_7120_2023-05-30-13-59-51,1.2542429589526938
40.124.123.194_7120_2023-05-30-07-59-51,1.2185573711159423
40.124.123.194_7120_2023-05-20-21-29-46,1.0216650673948346
40.124.123.194_7120_2023-06-01-19-49-48,1.220106579563123
40.124.123.194_7120_2023-06-11-00-19-48,1.3039577651315624
40.124.123.194_7120_2023-05-31-16-31-50,1.2261162744022147
40.124.123.194_7120_2023-06-03-00-49-50,1.2237824185915034
40.124.123.194_7120_2023-06-10-05-19-54,1.2519625185346905
40.124.123.194_7120_2023-06-08-04-40-50,1.2077524787804716
40.124.123.194_7120_2023-05-23-16-16-15,1.116692661139576
40.124.123.194_7120_2023-05-22-05-29-47,1.058082143397779
40.124.123.194_7120_2023-05-25-11-00-06,0.9916220025179429
40.124.123.194_7120_2023-06-11-05-37-33,1.3277982308439626
40.124.123.194_7120_2023-06-08-22-39-51,1.2939035506200744
40.124.123.194_7120_2023-06-04-00-49-50,1.2662040190309887
40.124.123.194_7120_2023-06-06-05-49-51,1.2318919219429925
40.124.123.194_7120_2023-05-25-03-58-55,1.1491502715503492
40.124.123.194_7120_2023-05-27-13-52-43,1.1723284872127668
40.124.123.194_7120_2023-05-21-06-29-46,1.1132382234799603
40.124.123.194_7120_2023-06-03-21-49-50,1.262297047771333
40.124.123.194_7120_2023-06-09-05-39-51,1.2728406578323885
40.124.123.194_7120_2023-05-26-09-03-16,1.0526978151689586
40.124.123.194_7120_2023-06-08-17-39-51,1.307709570433769
40.124.123.194_7120_2023-05-26-20-09-46,1.1151080304580676
40.124.123.194_7120_2023-06-04-19-49-52,1.2161579250165724
40.124.123.194_7120_2023-05-21-12-29-46,0.9402737750091211
40.124.123.194_7120_2023-05-27-07-52-43,0.9873995273927256
40.124.123.194_7120_2023-05-31-21-40-07,1.1408638614263609
40.124.123.194_7120_2023-05-24-07-19-47,0.9876507946744892
40.124.123.194_7120_2023-05-25-16-59-47,1.0734059018525817
40.124.123.194_7120_2023-05-13-03-09-17,0.8464598998242624
40.124.123.194_7120_2023-06-04-08-49-50,1.236376328679503
40.124.123.194_7120_2023-06-13-23-40-08,1.2050028470289527
40.124.123.194_7120_2023-06-07-17-40-50,1.2860241000143648
40.124.123.194_7120_2023-05-29-03-59-50,1.1851454922791378
40.124.123.194_7120_2023-05-14-22-09-16,0.81947537939104
40.124.123.194_7120_2023-05-31-04-59-52,1.216196407287755
40.124.123.194_7120_2023-05-29-22-59-51,1.199023845864447
40.124.123.194_7120_2023-05-14-03-09-17,0.8427264172738805
40.124.123.194_7120_2023-05-20-14-24-37,0.992052754177034
40.124.123.194_7120_2023-06-03-08-49-50,1.0928526978856414
40.124.123.194_7120_2023-06-12-15-40-06,1.289736758538113
40.124.123.194_7120_2023-06-02-12-49-48,1.2549477175000487
40.124.123.194_7120_2023-06-02-06-49-48,1.0928189834043547
40.124.123.194_7120_2023-06-12-01-40-06,1.231440831579757
40.124.123.194_7120_2023-05-25-23-59-46,1.1480495584221146
40.124.123.194_7120_2023-05-12-11-09-17,0.6496795076528296
40.124.123.194_7120_2023-06-12-23-39-57,1.2898231711008543
40.124.123.194_7120_2023-06-01-10-47-12,1.2812522784294296
40.124.123.194_7120_2023-05-13-17-09-17,0.864327814209871
40.124.123.194_7120_2023-05-29-17-59-51,1.2509888695119773
40.124.123.194_7120_2023-06-11-23-40-06,1.2903181488887856
40.124.123.194_7120_2023-05-26-01-59-46,1.021724691388874
40.124.123.194_7120_2023-05-14-17-09-16,0.8893509256458288
40.124.123.194_7120_2023-06-06-20-50-05,1.190721847450847
40.124.123.194_7120_2023-05-19-06-37-33,0.9913997691220222
40.124.123.194_7120_2023-06-07-22-40-50,1.2363647406119402
40.124.123.194_7120_2023-06-13-04-39-57,1.2638383013967531
40.124.123.194_7120_2023-05-30-16-59-53,1.207116308557915
40.124.123.194_7120_2023-05-13-22-09-17,0.825334349715193
40.124.123.194_7120_2023-05-15-05-09-16,0.945520241191704
40.124.123.194_7120_2023-05-14-08-19-17,0.9135267560159772
40.124.123.194_7120_2023-05-19-12-37-33,0.8303405307433346
40.124.123.194_7120_2023-05-19-18-39-45,0.9607043626161353
40.124.123.194_7120_2023-06-13-10-39-57,1.320226114388065
40.124.123.194_7120_2023-06-05-03-49-52,1.2660743629686049
40.124.123.194_7120_2023-05-30-23-59-52,1.1856900582568286
40.124.123.194_7120_2023-05-28-05-59-51,1.180721989574251
40.124.123.194_7120_2023-05-22-00-29-47,1.0221076817090033
40.124.123.194_7120_2023-05-25-14-00-06,1.0670082944908357
40.124.123.194_7120_2023-06-04-05-49-50,1.2768630244221508
40.124.123.194_7120_2023-06-01-09-47-12,1.2171902536607222
40.124.123.194_7120_2023-06-08-01-40-50,1.287493799211849
40.124.123.194_7120_2023-05-23-13-16-15,1.0084318874083085
40.124.123.194_7120_2023-05-31-13-31-50,1.1207537707654167
40.124.123.194_7120_2023-06-05-22-49-51,1.2186005670580498
40.124.123.194_7120_2023-06-03-05-49-50,1.2905928474087836
40.124.123.194_7120_2023-05-30-02-59-51,1.0946387054344537
40.124.123.194_7120_2023-05-22-21-29-46,1.0014202437946131
40.124.123.194_7120_2023-06-10-17-19-48,1.2918202378344426
40.124.123.194_7120_2023-06-02-17-49-50,1.1614365410483374
40.124.123.194_7120_2023-06-03-11-49-50,1.2603507047416005
40.124.123.194_7120_2023-05-31-07-31-50,1.2345203423216247
40.124.123.194_7120_2023-05-23-07-16-15,0.9180846756795658
40.124.123.194_7120_2023-05-21-17-29-47,1.0103949661860907
40.124.123.194_7120_2023-05-27-02-09-46,1.060675611976035
40.124.123.194_7120_2023-05-19-20-39-45,0.9086925330718042
40.124.123.194_7120_2023-06-10-14-19-54,1.3354571697637936
40.124.123.194_7120_2023-06-04-11-49-50,1.2213839706908132
40.124.123.194_7120_2023-06-11-14-37-33,1.3135939737844458
40.124.123.194_7120_2023-05-22-14-29-47,0.9645899780285839
40.124.123.194_7120_2023-06-05-17-49-51,1.2381004289371336
40.124.123.194_7120_2023-06-13-09-39-57,1.2544063299956754
40.124.123.194_7120_2023-06-09-00-39-51,1.2972210285448462
40.124.123.194_7120_2023-05-15-08-09-16,0.8871745587702595
40.124.123.194_7120_2023-05-21-22-29-47,0.9712500337197069
40.124.123.194_7120_2023-05-28-08-59-51,1.017319739574833
40.124.123.194_7120_2023-05-21-03-29-46,1.155094172747485
40.124.123.194_7120_2023-05-27-16-52-43,1.145956267867951
40.124.123.194_7120_2023-06-02-22-49-50,1.186567978580298
40.124.123.194_7120_2023-06-06-00-49-51,1.2772227602835664
40.124.123.194_7120_2023-06-10-22-19-48,1.2294232879476206
40.124.123.194_7120_2023-05-25-06-58-55,0.8762121753716671
40.124.123.194_7120_2023-06-08-19-39-51,1.198213434801818
40.124.123.194_7120_2023-05-26-13-03-16,1.112648772475097
40.124.123.194_7120_2023-05-14-11-09-16,0.7908883250591973
40.124.123.194_7120_2023-06-13-02-39-57,1.2319999142602382
40.124.123.194_7120_2023-05-27-09-52-43,1.09406844208892
40.124.123.194_7120_2023-06-04-17-49-52,1.3240844344119562
40.124.123.194_7120_2023-06-01-22-49-48,1.1818944845786126
40.124.123.194_7120_2023-06-05-05-49-52,1.2632227665763425
40.124.123.194_7120_2023-05-26-07-59-46,1.0555550041020227
40.124.123.194_7120_2023-05-23-20-19-47,1.0863995879633876
40.124.123.194_7120_2023-05-21-08-29-46,0.9498684762256352
40.124.123.194_7120_2023-05-28-03-59-51,1.0926543010838559
40.124.123.194_7120_2023-05-19-14-37-33,0.8913543779663504
40.124.123.194_7120_2023-06-13-16-39-57,1.272198196964544
40.124.123.194_7120_2023-05-28-22-59-50,1.1649705576824279
40.124.123.194_7120_2023-05-15-03-09-16,0.8419176148614935
40.124.123.194_7120_2023-06-07-10-38-02,1.2547630322147953
40.124.123.194_7120_2023-05-12-22-09-17,0.6873306780750342
40.124.123.194_7120_2023-06-01-17-49-48,1.247935829711055
40.124.123.194_7120_2023-05-31-02-59-52,1.147835163830243
40.124.123.194_7120_2023-05-30-09-59-51,1.1857982631713178
40.124.123.194_7120_2023-05-20-12-24-37,0.9919541087991319
40.124.123.194_7120_2023-05-14-05-09-17,0.8979674374993947
40.124.123.194_7120_2023-06-12-13-40-06,1.2940561709314786
40.124.123.194_7120_2023-06-01-01-40-07,1.1036657016591076
40.124.123.194_7120_2023-06-04-22-49-52,1.2302168255389387
40.124.123.194_7120_2023-05-24-01-19-47,1.023265134400811
40.124.123.194_7120_2023-05-13-05-09-17,0.9381725182437506
40.124.123.194_7120_2023-05-29-05-59-50,1.1030044347324264
40.124.123.194_7120_2023-06-01-16-47-12,1.1709811899062283
40.124.123.194_7120_2023-05-12-17-09-17,0.786528844712583
40.124.123.194_7120_2023-05-13-11-09-17,0.7912097900009673
40.124.123.194_7120_2023-06-07-01-50-05,1.1490876865810182
40.124.123.194_7120_2023-05-28-17-59-50,1.1415526237493177
40.124.123.194_7120_2023-06-02-00-49-48,1.2581500387443223
40.124.123.194_7120_2023-06-12-07-40-06,1.2635065470125835
40.124.123.194_7120_2023-05-20-06-24-37,0.9813628829861893
40.124.123.194_7120_2023-06-07-09-38-02,1.28231001838393
40.124.123.194_7120_2023-05-26-23-09-46,1.0251354618620094
40.124.123.194_7120_2023-05-31-22-40-07,1.2120091589154853
